,region,name,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
109,TGO,Togo,46.8547666295896,36.24213129788389,30.670529611453837,31.25421858367808,32.7399320306696,32.421529310828234,31.678680488595063,31.890939375691005,33.05837473031475,37.56878285138685,42.29147725431502
110,TON,Tonga,926.5156592525793,915.7125137621568,920.7597032194969,934.9564704479941,940.2180269773319,953.4962740395383,953.5558372958046,947.8710756798426,939.24330500477,928.0477937899152,912.1668779361758
111,TTO,Trinidad and Tobago,7294.317552395036,7235.513717602037,7212.339697787132,7215.012248290573,7231.890574381228,7220.774344254394,7197.732555367114,7193.162719063464,7288.611565554193,7328.067530515227,7190.694073635183
112,TCA,Turks and Caicos Islands,18315.124569836767,12987.516613356984,11538.846757546376,11500.435399889737,11032.624707888803,11929.626484146469,12570.500565694216,13049.616769676912,12608.517652631774,12722.455171863474,13336.191556211767
113,TUV,Tuvalu,7.825012540707206,7.825012540707206,7.825012540707206,7.825012540707206,7.825012540707206,7.825012540707206,7.825012540707206,7.825012540707206,7.825012540707206,7.825012540707206,7.825012540707206
114,ARE,United Arab Emirates,6658.2078157025135,7055.152781003497,7545.311709113878,7336.263878772709,6772.38480942764,6297.888338460316,6209.969139972695,6354.457909876235,6460.810620762127,6498.053322461528,6485.87673648807
115,USA,United States,210725.43813031277,209299.57196299647,207241.53887423503,207240.58344985335,203953.15642003334,200041.84736399015,198978.22511050207,198867.87758729103,199645.4923509854,201419.78912727107,202556.47560877196
116,VUT,Vanuatu,1425.1162179821754,1431.7291871760108,1433.4281927602203,1443.8885169933399,1439.4256252325954,1441.2227057637538,1430.8254129972877,1440.204380941768,1440.1100928958394,1437.4343684592382,1379.5962197566128
117,VEN,Venezuela,250120.4934742247,248955.67235696642,247836.01999142644,247718.5576909261,247552.52862649725,247863.19229379485,247737.13246179538,248557.69782078185,249423.45829260856,249908.1016752664,249579.55831418055
118,VNM,Vietnam,172467.92363484317,166902.44244878524,163683.59605881624,163283.0088294762,162910.38194028247,161856.87257624822,160442.52750633084,160341.2395765939,161400.32996873863,161698.43017721944,161680.30205085786
119,VIR,"Virgin Islands, U.S.",232.57998592881847,221.63311231374564,220.61262698332794,221.6809408433778,224.12553657092843,233.23620173225686,230.38780104474654,232.83243973850583,231.7111914416705,232.4757413592003,228.15527796111195
120,WLF,Wallis and Futuna,25.781934937022804,25.781934937022804,25.781934937022804,25.781934937022804,25.781934937022804,25.781934937022804,25.781934937022804,25.781934937022804,25.781934937022804,25.781934937022804,25.781934937022804
121,YEM,Yemen,1667.5714984675988,1476.7470160912371,1382.6980731046028,1388.2263630096945,1384.6079322204923,1370.230940902055,1336.215991607267,1323.6069625056411,1302.6724886862849,1315.9963323122877,1270.2209955409699
